"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",512.981,
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",519.917,
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",524.498,
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",519.374,
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",514.517,
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",522.671,
"WLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",536.966,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",1288.022,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",1274.416,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",1279.946,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",1320.703,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",1355.378,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",1405.373,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",1405.46,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",1410.11,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",1441.705,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",1437.093,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",1399.764,
"SRB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",1361.264,
